"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2023-06-10,"Ontario_12plus",12110790,0,11786869,7618412,13038032,.9289,.9040,.5843
2023-06-10,"Ontario_5plus",12614852,0,12175188,7690858,14113455,.8938,.8627,.5449
2023-06-10,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-11,"05-11yrs",504068,0,388340,72470,1075423,.4687,.3611,.0674
2023-06-11,"12-17yrs",781863,0,731338,193867,961857,.8129,.7603,.2016
2023-06-11,"18-29yrs",2176436,0,2091119,972254,2454802,.8866,.8518,.3961
2023-06-11,"30-39yrs",1908899,0,1847542,1010251,2077137,.9190,.8895,.4864
2023-06-11,"40-49yrs",1714068,0,1674740,1034540,1855340,.9239,.9027,.5576
2023-06-11,"50-59yrs",1812584,0,1779806,1257170,2019276,.8976,.8814,.6226
2023-06-11,"60-69yrs",1805043,0,1775509,1446856,1813493,.9953,.9791,.7978
2023-06-11,"70-79yrs",1215182,0,1199186,1072109,1181151,.9999,.9999,.9077
2023-06-11,"80+",696536,0,687444,631270,674976,.9999,.9999,.9352
2023-06-11,"Adults_18plus",11328748,0,11055346,7424450,12076175,.9381,.9155,.6148
2023-06-11,"Ontario_12plus",12110611,0,11786684,7618317,13038032,.9289,.9040,.5843
2023-06-11,"Ontario_5plus",12614679,0,12175024,7690787,14113455,.8938,.8627,.5449
2023-06-11,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-12,"05-11yrs",504070,0,388342,72476,1075423,.4687,.3611,.0674
2023-06-12,"12-17yrs",781864,0,731338,193871,961857,.8129,.7603,.2016
2023-06-12,"18-29yrs",2176437,0,2091120,972260,2454802,.8866,.8518,.3961
2023-06-12,"30-39yrs",1908901,0,1847541,1010254,2077137,.9190,.8895,.4864
2023-06-12,"40-49yrs",1714066,0,1674739,1034545,1855340,.9239,.9027,.5576
2023-06-12,"50-59yrs",1812571,0,1779794,1257162,2019276,.8976,.8814,.6226
2023-06-12,"60-69yrs",1805018,0,1775486,1446845,1813493,.9953,.9790,.7978
2023-06-12,"70-79yrs",1215135,0,1199139,1072066,1181151,.9999,.9999,.9076
2023-06-12,"80+",696415,0,687324,631165,674976,.9999,.9999,.9351
2023-06-12,"Adults_18plus",11328543,0,11055143,7424297,12076175,.9381,.9155,.6148
2023-06-12,"Ontario_12plus",12110407,0,11786481,7618168,13038032,.9289,.9040,.5843
2023-06-12,"Ontario_5plus",12614477,0,12174823,7690644,14113455,.8938,.8626,.5449
2023-06-12,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-13,"05-11yrs",504072,0,388350,72484,1075423,.4687,.3611,.0674
2023-06-13,"12-17yrs",781868,0,731340,193879,961857,.8129,.7603,.2016
2023-06-13,"18-29yrs",2176443,0,2091132,972290,2454802,.8866,.8519,.3961
2023-06-13,"30-39yrs",1908902,0,1847547,1010266,2077137,.9190,.8895,.4864
2023-06-13,"40-49yrs",1714070,0,1674743,1034558,1855340,.9239,.9027,.5576
2023-06-13,"50-59yrs",1812560,0,1779784,1257158,2019276,.8976,.8814,.6226
2023-06-13,"60-69yrs",1805000,0,1775465,1446839,1813493,.9953,.9790,.7978
2023-06-13,"70-79yrs",1215083,0,1199087,1072028,1181151,.9999,.9999,.9076
2023-06-13,"80+",696288,0,687196,631049,674976,.9999,.9999,.9349
2023-06-13,"Adults_18plus",11328346,0,11054954,7424188,12076175,.9381,.9154,.6148
2023-06-13,"Ontario_12plus",12110214,0,11786294,7618067,13038032,.9288,.9040,.5843
2023-06-13,"Ontario_5plus",12614286,0,12174644,7690551,14113455,.8938,.8626,.5449
2023-06-13,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-14,"05-11yrs",504077,0,388365,72498,1075423,.4687,.3611,.0674
2023-06-14,"12-17yrs",781870,0,731343,193895,961857,.8129,.7603,.2016
2023-06-14,"18-29yrs",2176456,0,2091143,972318,2454802,.8866,.8519,.3961
2023-06-14,"30-39yrs",1908910,0,1847554,1010279,2077137,.9190,.8895,.4864
2023-06-14,"40-49yrs",1714069,0,1674741,1034568,1855340,.9239,.9027,.5576
2023-06-14,"50-59yrs",1812550,0,1779773,1257162,2019276,.8976,.8814,.6226
2023-06-14,"60-69yrs",1804980,0,1775442,1446822,1813493,.9953,.9790,.7978
2023-06-14,"70-79yrs",1215022,0,1199026,1071980,1181151,.9999,.9999,.9076
2023-06-14,"80+",696157,0,687062,630934,674976,.9999,.9999,.9348
2023-06-14,"Adults_18plus",11328144,0,11054741,7424063,12076175,.9381,.9154,.6148
2023-06-14,"Ontario_12plus",12110014,0,11786084,7617958,13038032,.9288,.9040,.5843
2023-06-14,"Ontario_5plus",12614091,0,12174449,7690456,14113455,.8938,.8626,.5449
2023-06-14,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-15,"05-11yrs",504081,0,388375,72513,1075423,.4687,.3611,.0674
2023-06-15,"12-17yrs",781873,0,731347,193906,961857,.8129,.7603,.2016
2023-06-15,"18-29yrs",2176461,0,2091151,972348,2454802,.8866,.8519,.3961
2023-06-15,"30-39yrs",1908917,0,1847557,1010299,2077137,.9190,.8895,.4864
2023-06-15,"40-49yrs",1714074,0,1674737,1034571,1855340,.9239,.9027,.5576
2023-06-15,"50-59yrs",1812544,0,1779764,1257163,2019276,.8976,.8814,.6226
2023-06-15,"60-69yrs",1804958,0,1775421,1446811,1813493,.9953,.9790,.7978
2023-06-15,"70-79yrs",1214972,0,1198983,1071943,1181151,.9999,.9999,.9075
2023-06-15,"80+",696009,0,686908,630799,674976,.9999,.9999,.9346
2023-06-15,"Adults_18plus",11327935,0,11054521,7423934,12076175,.9380,.9154,.6148
2023-06-15,"Ontario_12plus",12109808,0,11785868,7617840,13038032,.9288,.9040,.5843
2023-06-15,"Ontario_5plus",12613889,0,12174243,7690353,14113455,.8937,.8626,.5449
2023-06-15,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-16,"05-11yrs",504086,0,388380,72520,1075423,.4687,.3611,.0674
2023-06-16,"12-17yrs",781874,0,731348,193914,961857,.8129,.7604,.2016
2023-06-16,"18-29yrs",2176470,0,2091163,972374,2454802,.8866,.8519,.3961
2023-06-16,"30-39yrs",1908926,0,1847563,1010316,2077137,.9190,.8895,.4864
2023-06-16,"40-49yrs",1714076,0,1674736,1034581,1855340,.9239,.9027,.5576
2023-06-16,"50-59yrs",1812537,0,1779759,1257164,2019276,.8976,.8814,.6226
2023-06-16,"60-69yrs",1804934,0,1775397,1446802,1813493,.9953,.9790,.7978
2023-06-16,"70-79yrs",1214923,0,1198928,1071911,1181151,.9999,.9999,.9075
2023-06-16,"80+",695889,0,686788,630694,674976,.9999,.9999,.9344
2023-06-16,"Adults_18plus",11327755,0,11054334,7423842,12076175,.9380,.9154,.6148
2023-06-16,"Ontario_12plus",12109629,0,11785682,7617756,13038032,.9288,.9039,.5843
2023-06-16,"Ontario_5plus",12613715,0,12174062,7690276,14113455,.8937,.8626,.5449
2023-06-16,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-17,"05-11yrs",504088,0,388388,72532,1075423,.4687,.3611,.0674
2023-06-17,"12-17yrs",781877,0,731352,193924,961857,.8129,.7604,.2016
2023-06-17,"18-29yrs",2176472,0,2091170,972398,2454802,.8866,.8519,.3961
2023-06-17,"30-39yrs",1908933,0,1847565,1010325,2077137,.9190,.8895,.4864
2023-06-17,"40-49yrs",1714076,0,1674731,1034587,1855340,.9239,.9027,.5576
2023-06-17,"50-59yrs",1812530,0,1779749,1257172,2019276,.8976,.8814,.6226
2023-06-17,"60-69yrs",1804906,0,1775366,1446787,1813493,.9953,.9790,.7978
2023-06-17,"70-79yrs",1214868,0,1198870,1071871,1181151,.9999,.9999,.9075
2023-06-17,"80+",695778,0,686677,630595,674976,.9999,.9999,.9342
2023-06-17,"Adults_18plus",11327563,0,11054128,7423735,12076175,.9380,.9154,.6147
2023-06-17,"Ontario_12plus",12109440,0,11785480,7617659,13038032,.9288,.9039,.5843
2023-06-17,"Ontario_5plus",12613528,0,12173868,7690191,14113455,.8937,.8626,.5449
2023-06-17,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-18,"05-11yrs",504094,0,388399,72552,1075423,.4687,.3612,.0675
2023-06-18,"12-17yrs",781881,0,731358,193944,961857,.8129,.7604,.2016
2023-06-18,"18-29yrs",2176475,0,2091182,972422,2454802,.8866,.8519,.3961
2023-06-18,"30-39yrs",1908932,0,1847564,1010336,2077137,.9190,.8895,.4864
2023-06-18,"40-49yrs",1714074,0,1674730,1034591,1855340,.9239,.9027,.5576
2023-06-18,"50-59yrs",1812527,0,1779746,1257177,2019276,.8976,.8814,.6226
2023-06-18,"60-69yrs",1804879,0,1775336,1446768,1813493,.9953,.9790,.7978
2023-06-18,"70-79yrs",1214831,0,1198831,1071836,1181151,.9999,.9999,.9075
2023-06-18,"80+",695653,0,686551,630478,674976,.9999,.9999,.9341
2023-06-18,"Adults_18plus",11327371,0,11053940,7423608,12076175,.9380,.9154,.6147
2023-06-18,"Ontario_12plus",12109252,0,11785298,7617552,13038032,.9288,.9039,.5843
2023-06-18,"Ontario_5plus",12613346,0,12173697,7690104,14113455,.8937,.8626,.5449
2023-06-18,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-19,"05-11yrs",504094,0,388399,72553,1075423,.4687,.3612,.0675
2023-06-19,"12-17yrs",781881,0,731358,193944,961857,.8129,.7604,.2016
2023-06-19,"18-29yrs",2176475,0,2091181,972428,2454802,.8866,.8519,.3961
2023-06-19,"30-39yrs",1908930,0,1847561,1010337,2077137,.9190,.8895,.4864
2023-06-19,"40-49yrs",1714071,0,1674726,1034590,1855340,.9239,.9027,.5576
2023-06-19,"50-59yrs",1812516,0,1779734,1257171,2019276,.8976,.8814,.6226
2023-06-19,"60-69yrs",1804851,0,1775308,1446747,1813493,.9952,.9789,.7978
2023-06-19,"70-79yrs",1214784,0,1198785,1071791,1181151,.9999,.9999,.9074
2023-06-19,"80+",695537,0,686436,630375,674976,.9999,.9999,.9339
2023-06-19,"Adults_18plus",11327164,0,11053731,7423439,12076175,.9380,.9153,.6147
2023-06-19,"Ontario_12plus",12109045,0,11785089,7617383,13038032,.9287,.9039,.5842
2023-06-19,"Ontario_5plus",12613139,0,12173488,7689936,14113455,.8937,.8625,.5449
2023-06-19,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-20,"05-11yrs",504095,0,388407,72564,1075423,.4687,.3612,.0675
2023-06-20,"12-17yrs",781881,0,731362,193950,961857,.8129,.7604,.2016
2023-06-20,"18-29yrs",2176483,0,2091184,972443,2454802,.8866,.8519,.3961
2023-06-20,"30-39yrs",1908937,0,1847569,1010350,2077137,.9190,.8895,.4864
2023-06-20,"40-49yrs",1714071,0,1674726,1034599,1855340,.9239,.9027,.5576
2023-06-20,"50-59yrs",1812518,0,1779728,1257175,2019276,.8976,.8814,.6226
2023-06-20,"60-69yrs",1804822,0,1775275,1446727,1813493,.9952,.9789,.7978
2023-06-20,"70-79yrs",1214737,0,1198736,1071751,1181151,.9999,.9999,.9074
2023-06-20,"80+",695395,0,686297,630254,674976,.9999,.9999,.9337
2023-06-20,"Adults_18plus",11326963,0,11053515,7423299,12076175,.9380,.9153,.6147
2023-06-20,"Ontario_12plus",12108844,0,11784877,7617249,13038032,.9287,.9039,.5842
2023-06-20,"Ontario_5plus",12612939,0,12173284,7689813,14113455,.8937,.8625,.5449
2023-06-20,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-21,"05-11yrs",504097,0,388410,72575,1075423,.4687,.3612,.0675
2023-06-21,"12-17yrs",781882,0,731367,193962,961857,.8129,.7604,.2017
2023-06-21,"18-29yrs",2176492,0,2091191,972460,2454802,.8866,.8519,.3961
2023-06-21,"30-39yrs",1908940,0,1847574,1010354,2077137,.9190,.8895,.4864
2023-06-21,"40-49yrs",1714068,0,1674724,1034611,1855340,.9239,.9027,.5576
2023-06-21,"50-59yrs",1812517,0,1779724,1257178,2019276,.8976,.8814,.6226
2023-06-21,"60-69yrs",1804801,0,1775251,1446720,1813493,.9952,.9789,.7978
2023-06-21,"70-79yrs",1214693,0,1198694,1071715,1181151,.9999,.9999,.9073
2023-06-21,"80+",695279,0,686181,630143,674976,.9999,.9999,.9336
2023-06-21,"Adults_18plus",11326790,0,11053339,7423181,12076175,.9379,.9153,.6147
2023-06-21,"Ontario_12plus",12108672,0,11784706,7617143,13038032,.9287,.9039,.5842
2023-06-21,"Ontario_5plus",12612769,0,12173116,7689718,14113455,.8937,.8625,.5449
2023-06-21,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-22,"05-11yrs",504100,0,388421,72590,1075423,.4687,.3612,.0675
2023-06-22,"12-17yrs",781885,0,731369,193972,961857,.8129,.7604,.2017
2023-06-22,"18-29yrs",2176499,0,2091202,972491,2454802,.8866,.8519,.3962
2023-06-22,"30-39yrs",1908953,0,1847576,1010375,2077137,.9190,.8895,.4864
2023-06-22,"40-49yrs",1714072,0,1674725,1034619,1855340,.9239,.9027,.5576
2023-06-22,"50-59yrs",1812516,0,1779721,1257182,2019276,.8976,.8814,.6226
2023-06-22,"60-69yrs",1804779,0,1775222,1446700,1813493,.9952,.9789,.7977
2023-06-22,"70-79yrs",1214653,0,1198655,1071681,1181151,.9999,.9999,.9073
2023-06-22,"80+",695156,0,686063,630041,674976,.9999,.9999,.9334
2023-06-22,"Adults_18plus",11326628,0,11053164,7423089,12076175,.9379,.9153,.6147
2023-06-22,"Ontario_12plus",12108513,0,11784533,7617061,13038032,.9287,.9039,.5842
2023-06-22,"Ontario_5plus",12612613,0,12172954,7689651,14113455,.8937,.8625,.5448
2023-06-22,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-23,"05-11yrs",504101,0,388424,72599,1075423,.4687,.3612,.0675
2023-06-23,"12-17yrs",781889,0,731369,193980,961857,.8129,.7604,.2017
2023-06-23,"18-29yrs",2176510,0,2091206,972512,2454802,.8866,.8519,.3962
2023-06-23,"30-39yrs",1908956,0,1847576,1010383,2077137,.9190,.8895,.4864
2023-06-23,"40-49yrs",1714076,0,1674725,1034627,1855340,.9239,.9027,.5576
2023-06-23,"50-59yrs",1812509,0,1779715,1257186,2019276,.8976,.8814,.6226
2023-06-23,"60-69yrs",1804766,0,1775203,1446689,1813493,.9952,.9789,.7977
2023-06-23,"70-79yrs",1214607,0,1198608,1071647,1181151,.9999,.9999,.9073
2023-06-23,"80+",695061,0,685968,629956,674976,.9999,.9999,.9333
2023-06-23,"Adults_18plus",11326485,0,11053001,7423000,12076175,.9379,.9153,.6147
2023-06-23,"Ontario_12plus",12108374,0,11784370,7616980,13038032,.9287,.9038,.5842
2023-06-23,"Ontario_5plus",12612475,0,12172794,7689579,14113455,.8936,.8625,.5448
2023-06-23,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-24,"05-11yrs",504105,0,388431,72604,1075423,.4688,.3612,.0675
2023-06-24,"12-17yrs",781891,0,731374,193987,961857,.8129,.7604,.2017
2023-06-24,"18-29yrs",2176523,0,2091213,972531,2454802,.8866,.8519,.3962
2023-06-24,"30-39yrs",1908960,0,1847582,1010391,2077137,.9190,.8895,.4864
2023-06-24,"40-49yrs",1714073,0,1674722,1034632,1855340,.9239,.9026,.5577
2023-06-24,"50-59yrs",1812501,0,1779710,1257184,2019276,.8976,.8814,.6226
2023-06-24,"60-69yrs",1804736,0,1775174,1446674,1813493,.9952,.9789,.7977
2023-06-24,"70-79yrs",1214561,0,1198566,1071608,1181151,.9999,.9999,.9073
2023-06-24,"80+",694929,0,685836,629839,674976,.9999,.9999,.9331
2023-06-24,"Adults_18plus",11326283,0,11052803,7422859,12076175,.9379,.9153,.6147
2023-06-24,"Ontario_12plus",12108174,0,11784177,7616846,13038032,.9287,.9038,.5842
2023-06-24,"Ontario_5plus",12612279,0,12172608,7689450,14113455,.8936,.8625,.5448
2023-06-24,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-25,"05-11yrs",504107,0,388447,72636,1075423,.4688,.3612,.0675
2023-06-25,"12-17yrs",781891,0,731375,194003,961857,.8129,.7604,.2017
2023-06-25,"18-29yrs",2176523,0,2091218,972550,2454802,.8866,.8519,.3962
2023-06-25,"30-39yrs",1908963,0,1847584,1010396,2077137,.9190,.8895,.4864
2023-06-25,"40-49yrs",1714069,0,1674720,1034634,1855340,.9239,.9026,.5577
2023-06-25,"50-59yrs",1812500,0,1779709,1257191,2019276,.8976,.8814,.6226
2023-06-25,"60-69yrs",1804718,0,1775154,1446658,1813493,.9952,.9789,.7977
2023-06-25,"70-79yrs",1214519,0,1198520,1071573,1181151,.9999,.9999,.9072
2023-06-25,"80+",694813,0,685721,629731,674976,.9999,.9999,.9330
2023-06-25,"Adults_18plus",11326105,0,11052626,7422733,12076175,.9379,.9152,.6147
2023-06-25,"Ontario_12plus",12107996,0,11784001,7616736,13038032,.9287,.9038,.5842
2023-06-25,"Ontario_5plus",12612103,0,12172448,7689372,14113455,.8936,.8625,.5448
2023-06-25,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-26,"05-11yrs",504108,0,388450,72638,1075423,.4688,.3612,.0675
2023-06-26,"12-17yrs",781891,0,731375,194005,961857,.8129,.7604,.2017
2023-06-26,"18-29yrs",2176525,0,2091221,972559,2454802,.8866,.8519,.3962
2023-06-26,"30-39yrs",1908962,0,1847583,1010401,2077137,.9190,.8895,.4864
2023-06-26,"40-49yrs",1714066,0,1674717,1034632,1855340,.9239,.9026,.5577
2023-06-26,"50-59yrs",1812493,0,1779698,1257184,2019276,.8976,.8814,.6226
2023-06-26,"60-69yrs",1804704,0,1775139,1446645,1813493,.9952,.9789,.7977
2023-06-26,"70-79yrs",1214472,0,1198475,1071532,1181151,.9999,.9999,.9072
2023-06-26,"80+",694716,0,685624,629638,674976,.9999,.9999,.9328
2023-06-26,"Adults_18plus",11325938,0,11052457,7422591,12076175,.9379,.9152,.6146
2023-06-26,"Ontario_12plus",12107829,0,11783832,7616596,13038032,.9287,.9038,.5842
2023-06-26,"Ontario_5plus",12611937,0,12172282,7689234,14113455,.8936,.8625,.5448
2023-06-26,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-27,"05-11yrs",504110,0,388457,72650,1075423,.4688,.3612,.0676
2023-06-27,"12-17yrs",781893,0,731377,194016,961857,.8129,.7604,.2017
2023-06-27,"18-29yrs",2176530,0,2091228,972582,2454802,.8866,.8519,.3962
2023-06-27,"30-39yrs",1908980,0,1847582,1010411,2077137,.9190,.8895,.4864
2023-06-27,"40-49yrs",1714076,0,1674715,1034636,1855340,.9239,.9026,.5577
2023-06-27,"50-59yrs",1812486,0,1779688,1257185,2019276,.8976,.8813,.6226
2023-06-27,"60-69yrs",1804687,0,1775121,1446635,1813493,.9951,.9788,.7977
2023-06-27,"70-79yrs",1214442,0,1198446,1071507,1181151,.9999,.9999,.9072
2023-06-27,"80+",694573,0,685480,629514,674976,.9999,.9999,.9326
2023-06-27,"Adults_18plus",11325774,0,11052260,7422470,12076175,.9379,.9152,.6146
2023-06-27,"Ontario_12plus",12107667,0,11783637,7616486,13038032,.9286,.9038,.5842
2023-06-27,"Ontario_5plus",12611777,0,12172094,7689136,14113455,.8936,.8624,.5448
2023-06-27,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-28,"05-11yrs",504115,0,388464,72661,1075423,.4688,.3612,.0676
2023-06-28,"12-17yrs",781896,0,731383,194031,961857,.8129,.7604,.2017
2023-06-28,"18-29yrs",2176539,0,2091236,972605,2454802,.8866,.8519,.3962
2023-06-28,"30-39yrs",1908985,0,1847584,1010421,2077137,.9190,.8895,.4864
2023-06-28,"40-49yrs",1714077,0,1674719,1034641,1855340,.9239,.9026,.5577
2023-06-28,"50-59yrs",1812482,0,1779679,1257183,2019276,.8976,.8813,.6226
2023-06-28,"60-69yrs",1804668,0,1775098,1446623,1813493,.9951,.9788,.7977
2023-06-28,"70-79yrs",1214399,0,1198397,1071467,1181151,.9999,.9999,.9071
2023-06-28,"80+",694467,0,685372,629412,674976,.9999,.9999,.9325
2023-06-28,"Adults_18plus",11325617,0,11052085,7422352,12076175,.9378,.9152,.6146
2023-06-28,"Ontario_12plus",12107513,0,11783468,7616383,13038032,.9286,.9038,.5842
2023-06-28,"Ontario_5plus",12611628,0,12171932,7689044,14113455,.8936,.8624,.5448
2023-06-28,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-29,"05-11yrs",504119,0,388468,72675,1075423,.4688,.3612,.0676
2023-06-29,"12-17yrs",781899,0,731390,194042,961857,.8129,.7604,.2017
2023-06-29,"18-29yrs",2176546,0,2091242,972626,2454802,.8866,.8519,.3962
2023-06-29,"30-39yrs",1908999,0,1847592,1010428,2077137,.9191,.8895,.4865
2023-06-29,"40-49yrs",1714074,0,1674720,1034644,1855340,.9239,.9026,.5577
2023-06-29,"50-59yrs",1812482,0,1779674,1257181,2019276,.8976,.8813,.6226
2023-06-29,"60-69yrs",1804646,0,1775077,1446609,1813493,.9951,.9788,.7977
2023-06-29,"70-79yrs",1214353,0,1198352,1071431,1181151,.9999,.9999,.9071
2023-06-29,"80+",694371,0,685279,629331,674976,.9999,.9999,.9324
2023-06-29,"Adults_18plus",11325471,0,11051936,7422250,12076175,.9378,.9152,.6146
2023-06-29,"Ontario_12plus",12107370,0,11783326,7616292,13038032,.9286,.9038,.5842
2023-06-29,"Ontario_5plus",12611489,0,12171794,7688967,14113455,.8936,.8624,.5448
2023-06-29,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-06-30,"05-11yrs",504124,0,388479,72699,1075423,.4688,.3612,.0676
2023-06-30,"12-17yrs",781903,0,731401,194055,961857,.8129,.7604,.2018
2023-06-30,"18-29yrs",2176552,0,2091248,972646,2454802,.8867,.8519,.3962
2023-06-30,"30-39yrs",1909010,0,1847600,1010451,2077137,.9191,.8895,.4865
2023-06-30,"40-49yrs",1714078,0,1674723,1034662,1855340,.9239,.9027,.5577
2023-06-30,"50-59yrs",1812478,0,1779665,1257180,2019276,.8976,.8813,.6226
2023-06-30,"60-69yrs",1804626,0,1775054,1446593,1813493,.9951,.9788,.7977
2023-06-30,"70-79yrs",1214310,0,1198306,1071394,1181151,.9999,.9999,.9071
2023-06-30,"80+",694257,0,685163,629229,674976,.9999,.9999,.9322
2023-06-30,"Adults_18plus",11325311,0,11051759,7422155,12076175,.9378,.9152,.6146
2023-06-30,"Ontario_12plus",12107214,0,11783160,7616210,13038032,.9286,.9038,.5842
2023-06-30,"Ontario_5plus",12611338,0,12171639,7688909,14113455,.8936,.8624,.5448
2023-06-30,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-07-01,"05-11yrs",504129,0,388488,72714,1075423,.4688,.3612,.0676
2023-07-01,"12-17yrs",781905,0,731403,194068,961857,.8129,.7604,.2018
2023-07-01,"18-29yrs",2176554,0,2091255,972679,2454802,.8867,.8519,.3962
2023-07-01,"30-39yrs",1909016,0,1847604,1010467,2077137,.9191,.8895,.4865
2023-07-01,"40-49yrs",1714075,0,1674718,1034667,1855340,.9239,.9026,.5577
2023-07-01,"50-59yrs",1812476,0,1779660,1257185,2019276,.8976,.8813,.6226
2023-07-01,"60-69yrs",1804597,0,1775029,1446574,1813493,.9951,.9788,.7977
2023-07-01,"70-79yrs",1214272,0,1198268,1071362,1181151,.9999,.9999,.9070
2023-07-01,"80+",694135,0,685046,629123,674976,.9999,.9999,.9321
2023-07-01,"Adults_18plus",11325125,0,11051580,7422057,12076175,.9378,.9152,.6146
2023-07-01,"Ontario_12plus",12107030,0,11782983,7616125,13038032,.9286,.9037,.5841
2023-07-01,"Ontario_5plus",12611159,0,12171471,7688839,14113455,.8936,.8624,.5448
2023-07-01,"Undisclosed_or_missing",1480,0,408,42,0,.0000,.0000,.0000
2023-07-02,"05-11yrs",504132,0,388488,72719,1075423,.4688,.3612,.0676
2023-07-02,"12-17yrs",781905,0,731404,194071,961857,.8129,.7604,.2018
2023-07-02,"18-29yrs",2176556,0,2091256,972683,2454802,.8867,.8519,.3962
2023-07-02,"30-39yrs",1909013,0,1847601,1010464,2077137,.9191,.8895,.4865
2023-07-02,"40-49yrs",1714074,0,1674716,1034666,1855340,.9239,.9026,.5577
2023-07-02,"50-59yrs",1812463,0,1779648,1257176,2019276,.8976,.8813,.6226
2023-07-02,"60-69yrs",1804581,0,1775013,1446562,1813493,.9951,.9788,.7977
